open_time,open,high,low,close,volume,close_time,quote,no_trades,base_buy,quote_buy,ignore,date
1.62337E+12,36677.83,37680.4,35936.77,37331.98,78466.0053,1.62346E+12,2903043643,1727645,39406.71922,1458619433,0,6/11/2021 5:30
1.62346E+12,37331.98,37463.63,34600.36,35546.11,87717.54999,1.62354E+12,3132387327,1719650,42571.20531,1520432734,0,6/12/2021 5:30
1.62354E+12,35546.12,39380,34757,39020.57,86921.02556,1.62363E+12,3208991522,1894103,45675.27362,1688611358,0,6/13/2021 5:30
1.62363E+12,39020.56,41064.05,38730,40516.29,108522.3919,1.62372E+12,4320307647,2185089,53645.90874,2135285913,0,6/14/2021 5:30
1.62372E+12,40516.28,41330,39506.4,40144.04,80679.62284,1.6238E+12,3247746714,1931890,39428.82973,1587381566,0,6/15/2021 5:30
1.6238E+12,40143.8,40527.14,38116.01,38349.01,87771.97694,1.62389E+12,3450556042,2134897,42137.24225,1657135675,0,6/16/2021 5:30
1.62389E+12,38349,39559.88,37365,38092.97,79541.30712,1.62397E+12,3065622530,1620210,37936.81267,1462729677,0,6/17/2021 5:30
1.62397E+12,38092.97,38202.84,35129.29,35819.84,95228.04294,1.62406E+12,3507868126,1809253,44824.43657,1651613641,0,6/18/2021 5:30
1.62406E+12,35820.48,36457,34803.52,35483.72,68712.44946,1.62415E+12,2453817535,1212278,33788.29335,1207082482,0,6/19/2021 5:30
1.62415E+12,35483.72,36137.72,33336,35600.16,89878.17085,1.62423E+12,3124634337,1691871,44194.06739,1537385055,0,6/20/2021 5:30
1.62423E+12,35600.17,35750,31251.23,31608.93,168778.8732,1.62432E+12,5545926078,2688993,81297.46975,2671033140,0,6/21/2021 5:30
1.62432E+12,31614.12,33298.78,28805,32509.56,204208.1798,1.62441E+12,6406159197,3113977,99149.18227,3115465363,0,6/22/2021 5:30
1.62441E+12,32509.56,34881,31683,33678.07,126966.1006,1.62449E+12,4282250434,2026228,63340.03314,2136458766,0,6/23/2021 5:30
1.62449E+12,33675.07,35298,32286.57,34663.09,86625.80426,1.62458E+12,2925373222,1531230,43994.7083,1486960778,0,6/24/2021 5:30
1.62458E+12,34663.08,35500,31275,31584.45,116061.1304,1.62467E+12,3846120543,2094932,55656.15625,1846078278,0,6/25/2021 5:30
1.62467E+12,31576.09,32730,30151,32283.65,107820.3753,1.62475E+12,3376415452,1814051,52978.15926,1659918820,0,6/26/2021 5:30
1.62475E+12,32283.65,34749,31973.45,34700.34,96613.24421,1.62484E+12,3199980158,1799875,48772.52918,1616348030,0,6/27/2021 5:30
1.62484E+12,34702.49,35297.71,33862.72,34494.89,82222.26782,1.62492E+12,2837122780,1868627,40552.29218,1399861431,0,6/28/2021 5:30
1.62492E+12,34494.89,36600,34225.43,35911.73,90788.79622,1.62501E+12,3233947792,1673802,45376.58763,1616093005,0,6/29/2021 5:30
1.62501E+12,35911.72,36100,34017.55,35045,77152.19763,1.6251E+12,2688939291,1301036,37035.76967,1290873346,0,6/30/2021 5:30
1.6251E+12,35045,35057.57,32711,33504.69,71708.26611,1.62518E+12,2410809595,1240681,34986.05502,1176002217,0,7/1/2021 5:30
1.62518E+12,33502.33,33977.04,32699,33786.55,56172.18138,1.62527E+12,1870193042,1176457,27271.65801,908203511.3,0,7/2/2021 5:30
1.62527E+12,33786.54,34945.61,33316.73,34669.13,43044.57864,1.62536E+12,1478423024,1078278,21331.87505,732586226.5,0,7/3/2021 5:30
1.62536E+12,34669.12,35967.85,34357.15,35286.51,43703.47579,1.62544E+12,1544458212,1164970,21180.33507,748187394.2,0,7/4/2021 5:30
1.62544E+12,35288.13,35293.78,33125.55,33690.14,64123.87425,1.62553E+12,2183406257,1109367,31489.85537,1071967415,0,7/5/2021 5:30
1.62553E+12,33690.15,35118.88,33532,34220.01,58210.59635,1.62562E+12,1991691101,1184687,27801.95449,951269024,0,7/6/2021 5:30
1.62562E+12,34220.02,35059.09,33777.77,33862.12,53807.52168,1.6257E+12,1857658028,1041416,27294.92393,941984588,0,7/7/2021 5:30
1.6257E+12,33862.11,33929.64,32077,32875.71,70136.48032,1.62579E+12,2304973020,1257892,35104.65523,1152928340,0,7/8/2021 5:30
1.62579E+12,32875.71,34100,32261.07,33815.81,47153.9399,1.62588E+12,1562958239,1236351,23660.0686,784288611.1,0,7/9/2021 5:30
1.62588E+12,33815.81,34262,33004.78,33502.87,34761.17547,1.62596E+12,1171790111,865508,17012.7592,573638406.5,0,7/10/2021 5:30
1.62596E+12,33502.87,34666,33306.47,34258.99,31572.64745,1.62605E+12,1070033013,952891,16434.53751,557336788.7,0,7/11/2021 5:30
1.62605E+12,34259,34678.43,32658.34,33086.63,48181.40376,1.62613E+12,1620646741,1176847,22602.90731,759877911,0,7/12/2021 5:30
1.62613E+12,33086.94,33340,32202.25,32729.77,41126.36101,1.62622E+12,1348583017,956053,19588.27851,642576716.6,0,7/13/2021 5:30
1.62622E+12,32729.12,33114.03,31550,32820.02,46777.82348,1.62631E+12,1515692075,1123129,22516.48572,730009068.1,0,7/14/2021 5:30
1.62631E+12,32820.03,33185.25,31133,31880,51639.57635,1.62639E+12,1652077965,1099367,24866.40579,795831015.7,0,7/15/2021 5:30
1.62639E+12,31874.49,32249.18,31020,31383.87,48499.86415,1.62648E+12,1538342712,1067591,23963.74457,760274744.6,0,7/16/2021 5:30
1.62648E+12,31383.86,31955.92,31164.31,31520.07,34012.24213,1.62657E+12,1072815966,883442,16649.05131,525240023.8,0,7/17/2021 5:30
1.62657E+12,31520.07,32435,31108.97,31778.56,35923.71619,1.62665E+12,1140964366,760979,17554.18265,557709781.1,0,7/18/2021 5:30
1.62665E+12,31778.57,31899,30407.44,30839.65,47340.4685,1.62674E+12,1470563282,846029,22709.51005,705480091.1,0,7/19/2021 5:30
1.62674E+12,30839.65,31063.07,29278,29790.35,61034.04902,1.62683E+12,1821230700,1062139,28424.82505,847855259.1,0,7/20/2021 5:30
1.62683E+12,29790.34,32858,29482.61,32144.51,82796.26513,1.62691E+12,2603140706,1415058,42584.67222,1338356406,0,7/21/2021 5:30
1.62691E+12,32144.51,32591.35,31708,32287.83,46148.09243,1.627E+12,1482763545,1000742,23274.51281,747848528.9,0,7/22/2021 5:30
1.627E+12,32287.58,33650,31924.32,33634.09,50112.86363,1.62708E+12,1631947003,1394786,25018.97708,815391041.2,0,7/23/2021 5:30
1.62708E+12,33634.1,34500,33401.14,34258.14,47977.55014,1.62717E+12,1625046258,1196914,23937.61781,810983258,0,7/24/2021 5:30
1.62717E+12,34261.51,35398,33851.12,35381.02,47852.92831,1.62726E+12,1646935553,1245775,24632.1493,848320775.4,0,7/25/2021 5:30
1.62726E+12,35381.02,40550,35205.78,37237.6,152452.5127,1.62734E+12,5832475057,3330102,77191.34608,2953296773,0,7/26/2021 5:30
1.62734E+12,37241.33,39542.61,36383,39457.87,88397.26702,1.62743E+12,3335658262,1938478,45137.30344,1703810516,0,7/27/2021 5:30
1.62743E+12,39456.61,40900,38772,40019.56,101344.5284,1.62752E+12,4040889462,2631048,49019.13628,1954994215,0,7/28/2021 5:30
1.62752E+12,40019.57,40640,39200,40016.48,53998.43928,1.6276E+12,2154190697,1428738,26700.92624,1065505375,0,7/29/2021 5:30
1.6276E+12,40018.49,42316.71,38313.23,42206.37,73602.78481,1.62769E+12,2939833541,1797012,37730.42686,1509172746,0,7/30/2021 5:30
1.62769E+12,42206.36,42448,41000.15,41461.83,44849.79101,1.62778E+12,1868285511,1565380,22844.24505,951887855.6,0,7/31/2021 5:30
1.62778E+12,41461.84,42599,39422.01,39845.44,53953.18633,1.62786E+12,2227567271,1603964,25796.7538,1066579609,0,8/1/2021 5:30
1.62786E+12,39850.27,40480.01,38690,39147.82,50837.35195,1.62795E+12,2010928004,1162878,24558.00534,971596720.9,0,8/2/2021 5:30
1.62795E+12,39146.86,39780,37642.03,38207.05,57117.43585,1.62804E+12,2195360659,1379871,27683.4666,1064118782,0,8/3/2021 5:30
1.62804E+12,38207.04,39969.66,37508.56,39723.18,52329.35243,1.62812E+12,2028792778,1220555,26804.21117,1039347052,0,8/4/2021 5:30
1.62812E+12,39723.17,41350,37332.7,40862.46,84343.75562,1.62821E+12,3314527738,1913281,41673.12908,1638359890,0,8/5/2021 5:30
1.62821E+12,40862.46,43392.43,39853.86,42836.87,75753.94135,1.62829E+12,3148022460,2223356,38278.00476,1591634314,0,8/6/2021 5:30
1.62829E+12,42836.87,44700,42446.41,44572.54,73396.74081,1.62838E+12,3197407326,2258213,37355.62385,1627865924,0,8/7/2021 5:30
1.62838E+12,44572.54,45310,43261,43794.37,69329.0927,1.62847E+12,3074924735,1857112,34099.15066,1512451140,0,8/8/2021 5:30
1.62847E+12,43794.36,46454.15,42779,46253.4,74587.88485,1.62855E+12,3362870286,2130595,38464.60543,1735618667,0,8/9/2021 5:30
1.62855E+12,46248.87,46700,44589.46,45584.99,53814.64342,1.62864E+12,2452485824,1951330,26592.36931,1212338435,0,8/10/2021 5:30
1.62864E+12,45585,46743.47,45341.14,45511,52734.90198,1.62873E+12,2432788770,1862925,27064.39384,1248929299,0,8/11/2021 5:30
1.62873E+12,45510.67,46218.12,43770,44399,55266.10878,1.62881E+12,2478758525,1623329,26765.08804,1200329051,0,8/12/2021 5:30
1.62881E+12,44400.06,47886,44217.39,47800,48239.37043,1.6289E+12,2239435701,1804716,25367.98824,1177391788,0,8/13/2021 5:30
1.6289E+12,47799.99,48144,45971.03,47068.51,46114.35902,1.62899E+12,2166461459,1849556,22999.52852,1080741766,0,8/14/2021 5:30
1.62899E+12,47068.5,47372.27,45500,46973.82,42110.71133,1.62907E+12,1950753713,1580122,21129.91978,979120004.2,0,8/15/2021 5:30
1.62907E+12,46973.82,48053.83,45660,45901.29,52480.57401,1.62916E+12,2462127630,1655378,25847.87244,1213162182,0,8/16/2021 5:30
1.62916E+12,45901.3,47160,44376,44695.95,57039.34163,1.62924E+12,2616339598,1781303,27320.26181,1253906923,0,8/17/2021 5:30
1.62924E+12,44695.95,46000,44203.28,44705.29,54099.41599,1.62933E+12,2439673266,1656723,28538.22373,1286718405,0,8/18/2021 5:30
1.62933E+12,44699.37,47033,43927.7,46760.62,53411.75392,1.62942E+12,2416320067,1774382,27193.50515,1230827552,0,8/19/2021 5:30
1.62942E+12,46760.62,49382.99,46622.99,49322.47,56850.35223,1.6295E+12,2721131744,1950404,29725.88511,1422944576,0,8/20/2021 5:30
1.6295E+12,49322.47,49757.04,48222,48821.87,46745.13658,1.62959E+12,2290966131,2069725,23119.67379,1133342368,0,8/21/2021 5:30
1.62959E+12,48821.88,49500,48050,49239.22,37007.8878,1.62968E+12,1807169840,1610192,18587.87755,907708162.1,0,8/22/2021 5:30
1.62968E+12,49239.22,50500,49029,49488.85,52462.54195,1.62976E+12,2616721364,2143309,26218.97512,1307817635,0,8/23/2021 5:30
1.62976E+12,49488.85,49860,47600,47674.01,51014.59475,1.62985E+12,2486079316,1692896,24702.92344,1203899650,0,8/24/2021 5:30
1.62985E+12,47674.01,49264.3,47126.28,48973.32,44655.83034,1.62994E+12,2149442272,1559186,21796.87767,1049712097,0,8/25/2021 5:30
1.62994E+12,48973.32,49352.84,46250,46843.87,49371.27777,1.63002E+12,2333900030,1532753,23686.5635,1120008932,0,8/26/2021 5:30
1.63002E+12,46843.86,49149.93,46348,49069.9,42068.10497,1.63011E+12,2007071230,1320503,21727.05079,1036769756,0,8/27/2021 5:30
1.63011E+12,49069.9,49299,48346.88,48895.35,26681.06379,1.6302E+12,1303966036,793012,13895.76368,679193791.6,0,8/28/2021 5:30
1.6302E+12,48895.35,49632.27,47762.54,48767.83,32652.28347,1.63028E+12,1588661416,1193046,16157.0431,786599088.7,0,8/29/2021 5:30
1.63028E+12,48767.84,48888.61,46853,46982.91,40288.35083,1.63037E+12,1932344431,1204012,19637.84056,942218565,0,8/30/2021 5:30
1.63037E+12,46982.91,48246.11,46700,47100.89,48645.52737,1.63045E+12,2303799571,1300400,24426.21235,1156878831,0,8/31/2021 5:30
1.63045E+12,47100.89,49156,46512,48810.52,49904.65528,1.63054E+12,2386074445,1280384,25102.36864,1200480555,0,9/1/2021 5:30
1.63054E+12,48810.51,50450.13,48584.06,49246.64,54410.77054,1.63063E+12,2704192315,1549849,28351.80723,1409412062,0,9/2/2021 5:30
1.63063E+12,49246.63,51000,48316.84,49999.14,59025.64416,1.63071E+12,2949574478,1645163,29625.44338,1481238133,0,9/3/2021 5:30
1.63071E+12,49998,50535.69,49370,49915.64,34664.65959,1.6308E+12,1733527136,1225830,16739.70385,837225473.7,0,9/4/2021 5:30
1.6308E+12,49917.54,51900,49450,51756.88,40544.83587,1.63089E+12,2049212026,1417660,21557.23586,1090239907,0,9/5/2021 5:30
1.63089E+12,51756.88,52780,50969.33,52663.9,49249.66708,1.63097E+12,2549290983,1678015,24620.35253,1274643404,0,9/6/2021 5:30
1.63097E+12,52666.2,52920,42843.05,46863.73,123048.8027,1.63106E+12,6004105773,3321711,57935.60198,2832268574,0,9/7/2021 5:30
1.63106E+12,46868.57,47340.99,44412.02,46048.31,65069.3152,1.63115E+12,3000605794,1796101,31796.7476,1466544608,0,9/8/2021 5:30
1.63115E+12,46048.31,47399.97,45513.08,46395.14,50651.66002,1.63123E+12,2351862984,1567586,24183.38803,1122994691,0,9/9/2021 5:30
1.63123E+12,46395.14,47033,44132.29,44850.91,49048.26618,1.63132E+12,2243698626,1569941,24358.59799,1114490734,0,9/10/2021 5:30
1.63132E+12,44842.2,45987.93,44722.22,45173.69,30440.4081,1.6314E+12,1380370764,1060890,14804.3426,671123069.6,0,9/11/2021 5:30
1.6314E+12,45173.68,46460,44742.06,46025.24,32094.28052,1.63149E+12,1464780920,1179808,15735.45104,718436012.8,0,9/12/2021 5:30
1.63149E+12,46025.23,46880,43370,44940.73,65429.15056,1.63158E+12,2930668118,1703512,32041.05972,1435586959,0,9/13/2021 5:30
1.63158E+12,44940.72,47250,44594.44,47111.52,44855.85099,1.63166E+12,2072259519,1210258,22182.46649,1025156548,0,9/14/2021 5:30
1.63166E+12,47103.28,48500,46682.32,48121.41,43204.71174,1.63175E+12,2056996399,1176050,20903.53535,995198313.7,0,9/15/2021 5:30
1.63175E+12,48121.4,48557,47021.1,47737.82,40725.08895,1.63184E+12,1948447233,1176129,19907.79151,952502982.8,0,9/16/2021 5:30
1.63184E+12,47737.81,48150,46699.56,47299.98,34461.92776,1.63192E+12,1637122049,1033968,16599.46162,788563444.4,0,9/17/2021 5:30
1.63192E+12,47299.98,48843.2,47035.56,48292.74,30906.47038,1.63201E+12,1491461628,976346,15219.90487,734476256.1,0,9/18/2021 5:30
1.63201E+12,48292.75,48372.83,46829.18,47241.75,29847.24349,1.6321E+12,1421642879,909785,14346.79979,683249734.1,0,9/19/2021 5:30
1.6321E+12,47241.75,47347.25,42500,43015.62,78003.52444,1.63218E+12,3457139274,1842231,36108.36295,1600107749,0,9/20/2021 5:30
1.63218E+12,43016.64,43639,39600,40734.38,84534.08049,1.63227E+12,3551997787,1820721,38942.74356,1637800329,0,9/21/2021 5:30
1.63227E+12,40734.09,44000.55,40565.39,43543.61,58349.05542,1.63236E+12,2482639472,1304011,29321.5066,1248027083,0,9/22/2021 5:30
1.63236E+12,43546.37,44978,43069.09,44865.26,48699.57655,1.63244E+12,2147211305,1196106,24503.00365,1080404500,0,9/23/2021 5:30
1.63244E+12,44865.26,45200,40675,42810.57,84113.42629,1.63253E+12,3596718231,1819744,41952.77658,1794510964,0,9/24/2021 5:30
1.63253E+12,42810.58,42966.84,41646.28,42670.64,33594.57189,1.63261E+12,1428238748,949787,16555.7295,703947971.4,0,9/25/2021 5:30
1.63261E+12,42670.63,43950,40750,43160.9,49879.99765,1.6327E+12,2124657079,1374145,24762.74447,1055225792,0,9/26/2021 5:30
1.6327E+12,43160.9,44350,42098,42147.35,39776.84383,1.63279E+12,1728912300,1001487,19307.85346,839585982.4,0,9/27/2021 5:30
1.63279E+12,42147.35,42787.38,40888,41026.54,43372.2624,1.63287E+12,1816305388,1045389,20710.0903,867306872.2,0,9/28/2021 5:30
1.63287E+12,41025.01,42590,40753.88,41524.28,33511.53487,1.63296E+12,1399625476,884909,16338.4266,682466342.8,0,9/29/2021 5:30
1.63296E+12,41524.29,44141.37,41410.17,43824.1,46381.22781,1.63305E+12,2005486004,1197815,23348.93974,1009687948,0,9/30/2021 5:30
1.63305E+12,43820.01,48495,43283.03,48141.61,66244.87492,1.63313E+12,3076094887,1771237,34156.88321,1585411525,0,10/1/2021 5:30
1.63313E+12,48141.6,48336.59,47430.18,47634.9,30508.98131,1.63322E+12,1459064881,996116,15180.50362,726007609.2,0,10/2/2021 5:30
1.63322E+12,47634.89,49228.08,47088,48200.01,30825.05601,1.63331E+12,1482764462,1114294,15426.81514,742443046.4,0,10/3/2021 5:30
1.63331E+12,48200.01,49536.12,46891,49224.94,46796.49372,1.63339E+12,2258464361,1437692,23032.4914,1112232801,0,10/4/2021 5:30
1.63339E+12,49224.93,51886.3,49022.4,51471.99,52125.66793,1.63348E+12,2618101829,1641651,26687.41046,1341045873,0,10/5/2021 5:30
1.63348E+12,51471.99,55750,50382.41,55315,79877.54518,1.63356E+12,4236927265,2443126,40664.02752,2158326114,0,10/6/2021 5:30
1.63356E+12,55315,55332.31,53357,53785.22,54917.37766,1.63365E+12,2983143121,1703147,26485.89849,1438826617,0,10/7/2021 5:30
1.63365E+12,53785.22,56100,53617.61,53951.43,46160.25785,1.63374E+12,2522087625,1548832,22643.19334,1237799957,0,10/8/2021 5:30
1.63374E+12,53955.67,55489,53661.67,54949.72,55177.08013,1.63382E+12,3024862791,1609483,27686.74749,1518044340,0,10/9/2021 5:30
1.63382E+12,54949.72,56561.31,54080,54659,89237.83613,1.63391E+12,4923958325,2427176,44656.91575,2464422247,0,10/10/2021 5:30
1.63391E+12,54659.01,57839.04,54415.06,57471.35,52933.16575,1.634E+12,2994673618,1690409,26858.82901,1519825843,0,10/11/2021 5:30
1.634E+12,57471.35,57680,53879,55996.93,53471.2855,1.63408E+12,3017210683,1554412,26157.44247,1477084243,0,10/12/2021 5:30
1.63408E+12,55996.91,57777,54167.19,57367,55808.44492,1.63417E+12,3123307687,1610489,27985.13207,1566812326,0,10/13/2021 5:30
1.63417E+12,57370.83,58532.54,56818.05,57347.94,43053.33678,1.63426E+12,2481915792,1372048,21940.26498,1265138477,0,10/14/2021 5:30
1.63426E+12,57347.94,62933,56850,61672.42,82512.90802,1.63434E+12,4959389369,2649137,43913.67633,2638969874,0,10/15/2021 5:30
1.63434E+12,61672.42,62378.42,60150,60875.57,35467.88096,1.63443E+12,2173374059,1360379,17286.46284,1059536458,0,10/16/2021 5:30
1.63443E+12,60875.57,61718.39,58963,61528.33,39099.24124,1.63452E+12,2371696295,1331655,19289.94298,1170524005,0,10/17/2021 5:30
1.63452E+12,61528.32,62695.78,59844.45,62009.84,51798.44844,1.6346E+12,3195091233,1629184,25859.08539,1595447836,0,10/18/2021 5:30
1.6346E+12,62005.6,64486,61322.22,64280.59,53628.10774,1.63469E+12,3370863940,1755708,27436.54548,1724665980,0,10/19/2021 5:30
1.63469E+12,64280.59,67000,63481.4,66001.41,51428.93486,1.63477E+12,3362878816,1823286,27623.99053,1806653765,0,10/20/2021 5:30
1.63477E+12,66001.4,66639.74,62000,62193.15,68538.64537,1.63486E+12,4407757971,2181665,32008.51421,2060110974,0,10/21/2021 5:30
1.63486E+12,62193.15,63732.39,60000,60688.22,52119.35886,1.63495E+12,3229377744,1555280,25440.69118,1576807744,0,10/22/2021 5:30
1.63495E+12,60688.23,61747.64,59562.15,61286.75,27626.93678,1.63503E+12,1686121722,982103,13352.56908,815306581.3,0,10/23/2021 5:30
1.63503E+12,61286.75,61500,59510.63,60852.22,31226.57676,1.63512E+12,1889694559,1052085,15682.1686,949151331.9,0,10/24/2021 5:30
1.63512E+12,60852.22,63710.63,60650,63078.78,36853.83806,1.63521E+12,2309339650,1270453,18577.25472,1164150306,0,10/25/2021 5:30
1.63521E+12,63078.78,63293.48,59817.55,60328.81,40217.50083,1.63529E+12,2492606133,1334460,18699.28475,1160289813,0,10/26/2021 5:30
1.63529E+12,60328.81,61496,58000,58413.44,62124.49016,1.63538E+12,3688306193,1913083,29983.43122,1780494794,0,10/27/2021 5:30
1.63538E+12,58413.44,62499,57820,60575.89,61056.35301,1.63547E+12,3677629851,1878275,30447.44205,1835335718,0,10/28/2021 5:30
1.63547E+12,60575.9,62980,60174.81,62253.71,43973.90414,1.63555E+12,2706090987,1417344,22262.86881,1370325591,0,10/29/2021 5:30
1.63555E+12,62253.7,62359.25,60673,61859.19,31478.12566,1.63564E+12,1937860260,1197748,15583.51105,959369103.6,0,10/30/2021 5:30
1.63564E+12,61859.19,62405.3,59945.36,61299.8,39267.63794,1.63572E+12,2396556477,1563417,19362.08206,1181449066,0,10/31/2021 5:30
1.63572E+12,61299.81,62437.74,59405,60911.11,44687.66672,1.63581E+12,2737282805,1472636,22139.95506,1356676791,0,11/1/2021 5:30
1.63581E+12,60911.12,64270,60624.68,63219.99,46368.2841,1.6359E+12,2909221038,1858362,23852.14282,1496448017,0,11/2/2021 5:30
1.6359E+12,63220.57,63500,60382.76,62896.48,43336.09049,1.63598E+12,2713389500,1601925,20662.34777,1294306442,0,11/3/2021 5:30
1.63598E+12,62896.49,63086.31,60677.01,61395.01,35930.93314,1.63607E+12,2218138027,1346081,17843.38035,1101751566,0,11/4/2021 5:30
1.63607E+12,61395.01,62595.72,60721,60937.12,31604.48749,1.63616E+12,1943346371,1243074,15769.15494,969780612.7,0,11/5/2021 5:30
1.63616E+12,60940.18,61560.49,60050,61470.61,25590.57408,1.63624E+12,1556774944,965309,12511.52761,761294376.5,0,11/6/2021 5:30
1.63624E+12,61470.62,63286.35,61322.78,63273.59,25515.6883,1.63633E+12,1585744720,1068629,13567.09782,843384435.4,0,11/7/2021 5:30
1.63633E+12,63273.58,67789,63273.58,67525.83,54442.09455,1.63642E+12,3575716171,2349581,28879.18644,1897321250,0,11/8/2021 5:30
1.63642E+12,67525.82,68524.25,66222.4,66947.66,44661.37807,1.6365E+12,3014326962,1847655,22243.23645,1501548664,0,11/9/2021 5:30
1.6365E+12,66947.67,69000,62822.9,64882.43,65171.50405,1.63659E+12,4335575753,2347934,31344.74332,2088305178,0,11/10/2021 5:30
1.63659E+12,64882.42,65600.07,64100,64774.26,37237.98058,1.63668E+12,2415537334,1327827,18589.51479,1205890454,0,11/11/2021 5:30
1.63668E+12,64774.25,65450.7,62278,64122.23,44490.10816,1.63676E+12,2844286548,1479149,21028.45541,1344883879,0,11/12/2021 5:30
1.63676E+12,64122.22,65000,63360.22,64380,22504.97383,1.63685E+12,1442441614,904149,11094.05209,711146514.1,0,11/13/2021 5:30
1.63685E+12,64380.01,65550.51,63576.27,65519.1,25705.07347,1.63693E+12,1658473781,951393,12629.83414,815039550.9,0,11/14/2021 5:30
1.63693E+12,65519.11,66401.82,63400,63606.74,37829.37124,1.63702E+12,2460915923,1305209,19160.47382,1247275595,0,11/15/2021 5:30
1.63702E+12,63606.73,63617.31,58574.07,60058.87,77455.15609,1.63711E+12,4705744041,2353681,36375.32415,2209839153,0,11/16/2021 5:30
1.63711E+12,60058.87,60840.23,58373,60344.87,46289.38491,1.63719E+12,2767802055,1471305,22545.24375,1348537947,0,11/17/2021 5:30
1.63719E+12,60344.86,60976,56474.26,56891.62,62146.99931,1.63728E+12,3644824179,1960419,29742.20507,1745202990,0,11/18/2021 5:30
1.63728E+12,56891.62,58320,55600,58052.24,50715.88726,1.63737E+12,2896189976,1560459,24072.28575,1374771758,0,11/19/2021 5:30
1.63737E+12,58057.1,58979.97,57932.61,58503.09,5783.99281,1.63745E+12,338971049.8,197457,2881.73172,168862258.2,0,11/20/2021 5:30
